pokemon_id,name,base_experience,height_in_meters,weight_in_kg,hp,attack,defense,special_attack,special_defense,speed,primary_type,secondary_type,gender_rate,capture_rate,base_happiness,is_baby,is_legendary,is_mythical,color,shape,generation,total_stats
980.0,clodsire,151.0,1.8,223.0,130.0,75.0,60.0,45.0,100.0,20.0,poison,ground,0.5,0.35,50.0,False,False,False,brown,quadruped,Gen 9,430.0
981.0,farigiraf,260.0,3.2,160.0,120.0,90.0,70.0,110.0,70.0,60.0,normal,psychic,0.5,0.18,50.0,False,False,False,brown,quadruped,Gen 9,520.0
982.0,dudunsparce-two-segment,182.0,3.6,39.2,125.0,100.0,80.0,85.0,75.0,55.0,normal,,0.5,0.18,50.0,False,False,False,yellow,squiggle,Gen 9,520.0
983.0,kingambit,275.0,2.0,120.0,100.0,135.0,120.0,60.0,85.0,50.0,dark,steel,0.5,0.1,50.0,False,False,False,black,humanoid,Gen 9,550.0
984.0,great-tusk,285.0,2.2,320.0,115.0,131.0,131.0,53.0,53.0,87.0,ground,fighting,-1.0,0.12,0.0,False,False,False,purple,quadruped,Gen 9,570.0
985.0,scream-tail,285.0,1.2,8.0,115.0,65.0,99.0,65.0,115.0,111.0,fairy,psychic,-1.0,0.2,0.0,False,False,False,pink,upright,Gen 9,570.0
986.0,brute-bonnet,285.0,1.2,21.0,111.0,127.0,99.0,79.0,99.0,55.0,grass,dark,-1.0,0.2,0.0,False,False,False,gray,quadruped,Gen 9,570.0
987.0,flutter-mane,285.0,1.4,4.0,55.0,55.0,55.0,135.0,135.0,135.0,ghost,fairy,-1.0,0.12,0.0,False,False,False,gray,wings,Gen 9,570.0
988.0,slither-wing,285.0,3.2,92.0,85.0,135.0,79.0,85.0,105.0,81.0,bug,fighting,-1.0,0.12,0.0,False,False,False,red,quadruped,Gen 9,570.0
989.0,sandy-shocks,285.0,2.3,60.0,85.0,81.0,97.0,121.0,85.0,101.0,electric,ground,-1.0,0.12,0.0,False,False,False,gray,quadruped,Gen 9,570.0
990.0,iron-treads,285.0,0.9,240.0,90.0,112.0,120.0,72.0,70.0,106.0,ground,steel,-1.0,0.12,0.0,False,False,False,gray,quadruped,Gen 9,570.0
991.0,iron-bundle,285.0,0.6,11.0,56.0,80.0,114.0,124.0,60.0,136.0,ice,water,-1.0,0.2,0.0,False,False,False,red,upright,Gen 9,570.0
992.0,iron-hands,285.0,1.8,380.7,154.0,140.0,108.0,50.0,68.0,50.0,fighting,electric,-1.0,0.2,0.0,False,False,False,gray,humanoid,Gen 9,570.0
993.0,iron-jugulis,285.0,1.3,111.0,94.0,80.0,86.0,122.0,80.0,108.0,dark,flying,-1.0,0.12,0.0,False,False,False,blue,upright,Gen 9,570.0
994.0,iron-moth,285.0,1.2,36.0,80.0,70.0,60.0,140.0,110.0,110.0,fire,poison,-1.0,0.12,0.0,False,False,False,yellow,bug-wings,Gen 9,570.0
995.0,iron-thorns,285.0,1.6,303.0,100.0,134.0,110.0,70.0,84.0,72.0,rock,electric,-1.0,0.12,0.0,False,False,False,green,upright,Gen 9,570.0
996.0,frigibax,64.0,0.5,17.0,65.0,75.0,45.0,35.0,45.0,55.0,dragon,ice,0.5,0.18,50.0,False,False,False,gray,upright,Gen 9,320.0
997.0,arctibax,148.0,0.8,30.0,90.0,95.0,66.0,45.0,65.0,62.0,dragon,ice,0.5,0.1,50.0,False,False,False,gray,upright,Gen 9,423.0
998.0,baxcalibur,300.0,2.1,210.0,115.0,145.0,92.0,75.0,86.0,87.0,dragon,ice,0.5,0.04,50.0,False,False,False,gray,upright,Gen 9,600.0
999.0,gimmighoul,60.0,0.3,5.0,45.0,30.0,70.0,75.0,70.0,10.0,ghost,,-1.0,0.18,50.0,False,False,False,brown,blob,Gen 9,300.0
1000.0,gholdengo,275.0,1.2,30.0,87.0,60.0,95.0,133.0,91.0,84.0,steel,ghost,-1.0,0.18,50.0,False,False,False,yellow,humanoid,Gen 9,550.0
1001.0,wo-chien,285.0,1.5,74.2,85.0,85.0,100.0,95.0,135.0,70.0,dark,grass,-1.0,0.02,0.0,False,True,False,brown,squiggle,Gen 9,570.0
1002.0,chien-pao,285.0,1.9,152.2,80.0,120.0,80.0,90.0,65.0,135.0,dark,ice,-1.0,0.02,0.0,False,True,False,white,quadruped,Gen 9,570.0
1003.0,ting-lu,285.0,2.7,699.7,155.0,110.0,125.0,55.0,80.0,45.0,dark,ground,-1.0,0.02,0.0,False,True,False,brown,quadruped,Gen 9,570.0
1004.0,chi-yu,285.0,0.4,4.9,55.0,80.0,80.0,135.0,120.0,100.0,dark,fire,-1.0,0.02,0.0,False,True,False,red,fish,Gen 9,570.0
1005.0,roaring-moon,295.0,2.0,380.0,105.0,139.0,71.0,55.0,101.0,119.0,dragon,dark,-1.0,0.04,0.0,False,False,False,green,quadruped,Gen 9,590.0
1006.0,iron-valiant,295.0,1.4,35.0,74.0,130.0,90.0,120.0,60.0,116.0,fairy,fighting,-1.0,0.04,0.0,False,False,False,white,humanoid,Gen 9,590.0
1007.0,koraidon,335.0,2.5,303.0,100.0,135.0,115.0,85.0,100.0,135.0,fighting,dragon,-1.0,0.01,0.0,False,True,False,red,upright,Gen 9,670.0
1008.0,miraidon,335.0,3.5,240.0,100.0,85.0,100.0,135.0,115.0,135.0,electric,dragon,-1.0,0.01,0.0,False,True,False,blue,quadruped,Gen 9,670.0
1009.0,walking-wake,295.0,3.5,280.0,99.0,83.0,91.0,125.0,83.0,109.0,water,dragon,-1.0,0.02,0.0,False,False,False,blue,upright,Gen 9,590.0
1010.0,iron-leaves,295.0,1.5,125.0,90.0,130.0,88.0,70.0,108.0,104.0,grass,psychic,-1.0,0.02,0.0,False,False,False,green,quadruped,Gen 9,590.0
1011.0,dipplin,170.0,0.4,9.7,80.0,80.0,110.0,95.0,80.0,40.0,grass,dragon,-1.0,0.18,50.0,False,False,False,green,heads,Gen 9,485.0
1012.0,poltchageist,62.0,0.1,1.1,40.0,45.0,45.0,74.0,54.0,50.0,grass,ghost,-1.0,0.47,50.0,False,False,False,green,ball,Gen 9,308.0
1013.0,sinistcha,178.0,0.2,2.2,71.0,60.0,106.0,121.0,80.0,70.0,grass,ghost,-1.0,0.24,50.0,False,False,False,green,ball,Gen 9,508.0
1014.0,okidogi,278.0,1.8,92.2,88.0,128.0,115.0,58.0,86.0,80.0,poison,fighting,-1.0,0.01,0.0,False,True,False,black,upright,Gen 9,555.0
1015.0,munkidori,278.0,1.0,12.2,88.0,75.0,66.0,130.0,90.0,106.0,poison,psychic,-1.0,0.01,0.0,False,True,False,black,humanoid,Gen 9,555.0
1016.0,fezandipiti,278.0,1.4,30.1,88.0,91.0,82.0,70.0,125.0,99.0,poison,fairy,-1.0,0.01,0.0,False,True,False,black,wings,Gen 9,555.0
1017.0,ogerpon,275.0,1.2,39.8,80.0,120.0,84.0,60.0,96.0,110.0,grass,,-1.0,0.02,50.0,False,True,False,green,humanoid,Gen 9,550.0
1018.0,archaludon,300.0,2.0,60.0,90.0,105.0,130.0,125.0,65.0,85.0,steel,dragon,0.5,0.04,50.0,False,False,False,white,upright,Gen 9,600.0
1019.0,hydrapple,270.0,1.8,93.0,106.0,80.0,110.0,120.0,80.0,44.0,grass,dragon,0.5,0.04,50.0,False,False,False,green,heads,Gen 9,540.0
1020.0,gouging-fire,295.0,3.5,590.0,105.0,115.0,121.0,65.0,93.0,91.0,fire,dragon,-1.0,0.04,0.0,False,False,False,brown,quadruped,Gen 9,590.0
1021.0,raging-bolt,295.0,5.2,480.0,125.0,73.0,91.0,137.0,89.0,75.0,electric,dragon,-1.0,0.04,0.0,False,False,False,yellow,quadruped,Gen 9,590.0
1022.0,iron-boulder,295.0,1.5,162.5,90.0,120.0,80.0,68.0,108.0,124.0,rock,psychic,-1.0,0.04,0.0,False,False,False,gray,quadruped,Gen 9,590.0
1023.0,iron-crown,295.0,1.6,156.0,90.0,72.0,100.0,122.0,108.0,98.0,steel,psychic,-1.0,0.04,0.0,False,False,False,blue,quadruped,Gen 9,590.0
1024.0,terapagos,90.0,0.2,6.5,90.0,65.0,85.0,65.0,85.0,60.0,normal,,-1.0,1.0,50.0,False,True,False,blue,quadruped,Gen 9,450.0
1025.0,pecharunt,300.0,0.3,0.3,88.0,88.0,160.0,88.0,88.0,88.0,poison,ghost,-1.0,0.01,0.0,False,False,True,purple,ball,Gen 9,600.0
